ID.ton_emision.n_equip.raz_social.nombre.rubro.ciiu4.region.provincia.comuna.huso.coord_norte.coord_este.Latitud.Longitud.max_emision.orden.catg.x.y.pt_size.clr
3224.25027,131999999998.7.ORIZON S A.PLANTA PONIENTE ORIZON.Pesca.ELABORACIÓN Y CONSERVACIÓN DE PESCADO Y PRODUCTO DE PESCADO.Biobío.Concepción.Coronel.18,0.5901029,0.663344,0.-37,02273642497752.-73,16372080184395.8345,056999999999.1.13.-8144548,144202506.-4442276,42569499.10,127715795359745.#e377c2
3478.19817,23.6.CORPESCA S A.PLANTA SUR.Pesca.ELABORACIÓN Y CONSERVACIÓN DE PESCADO Y PRODUCTO DE PESCADO.Tarapacá.Iquique.Iquique.19,0.7765581,0.380796,0.-20,20357391202236.-70,14097684983919.11390,982.1.13.-7808057,826666889.-2297162,7092311285.9,894307040296562.#e377c2
3522.2861600,555.4.CMPC CELULOSA S A.CMPC  CELULOSA PLANTA SANTA FE.Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Biobío.Biobío.Nacimiento.18,0.5845494,0.707640,0.-37,51416427062651.-72,65059528612598.1752140,814.1.16.-8087427,2730797455.-4511019,043344024.14,866891660874368.#c7c7c7
3582.16460,56556.1.CORP NACIONAL DEL COBRE DE CHILE.DIVISION SALVADOR  POTRERILLOS.Producción de metal.FUNDICIÓN DE METALES NO FERROSOS.Atacama.Chañaral.Diego de Almagro.19,0.7075984,0.451818,0.-26,43560269564781.-69,48323871712427.16460,56556.1.8.-7734838,752657745.-3053133,000408845.9,708722833300563.#ff9896
3585.31539,9.1.COMPLEJO METALURGICO ALTONORTE SA.FUNDICION ALTONORTE.Producción de metal.FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS.Antofagasta.Antofagasta.Antofagasta.19,0.7364757,0.365909,0.-23,82291239578546.-70,31647812980005.31539,9.1.8.-7827594,539785699.-2731844,0133157987.10,359008689934958.#ff9896
3612.15331,98.4.PESQUERA BAHIA CORONEL S A.PLANTA  CORONEL.Pesca.ELABORACIÓN Y CONSERVACIÓN DE PESCADO Y PRODUCTO DE PESCADO.Biobío.Concepción.Coronel.18,0.5901073,0.663624,0.-37,022291254876095.-73,16058413590505.4008,19.1.13.-8144198,9721474.-4442214,356340169.9,637696122038337.#e377c2
3693.5571,355.3."AGROFOODS CENTRAL VALLEY CHILE S.A.".AGROFOODS CENTRAL VALLEY CHILE SA.Industria agropecuaria y silvicultura.ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS."Libertador Gral. Bernardo O'Higgins".Cachapoal.Malloa.19,0.6185395,0.320280,0.-34,45735463934584.-70,9565312291062.3721,0.1.3.-7898844,924881117.-4090380,157241322.8,625393570841076.#ff7f0e
3739.2557,526.1.PROCESADORA DE ALIMENTOS DEL SUR LIMITADA."FAENADORA ROSARIO LTDA.".Producción de alimentos.PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS."Libertador Gral. Bernardo O'Higgins".Cachapoal.Rengo.19,0.6198082,0.330457,0.-34,34472134233014.-70,84328071078104.2557,526.1.2.-7886237,934849086.-4075184,137852552.7,846795663952014.#aec7e8
3855.4233,8.4.MEDICAL INTERNATIONAL LABORATORIES CORPORATION S A."MEDICAL INTERN. LABORATORIES CORP. S.A.".Producción química.FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS PRODUCTOS BOTÁNICOS.Metropolitana.Santiago.Independencia.19,0.6301234,0.344958,0.-33,41705526561848.-70,66749357685349.1180,58.1.14.-7866669,400612262.-3950792,8173741237.8,350855213923479.#f7b6d2
4099.2032,19.1.MADERERA SAN RAFAEL S A."MADERERA SAN RAFAEL S.A.".Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Maule.Curicó.Curicó.19,0.6129796,0.300200,0.-34,95468221036054.-71,18815925668122.2032,19.1.6.-7924629,638964218.-4157724,341567547.7,616869308264159.#98df8a
4153.3111,68.1.SOC MADERAS J E LIMITADA."SOCIEDAD MADERAS J. E. LIMITADA".Industria agropecuaria y silvicultura.ASERRADO Y ACEPILLADURA DE MADERAS.Maule.Talca.Talca.19,0.6073664,0.265184,0.-35,45280717510172.-71,5873247796819.3111,68.1.3.-7969064,541726884.-4225587,3641724605.8,042918052247648.#ff7f0e
4172.1951,66.1.FIBROCEMENTOS VOLCAN LIMITADA."FIBROCEMENTOS VOLCÁN LTDA.".Industria manufacturera.FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO.Metropolitana.Chacabuco.Lampa.19,0.6311081,0.338671,0.-33,32735054685571.-70,73332230036348.1951,66.1.6.-7873997,420592966.-3938835,3174633286.7,576435571474014.#98df8a
4605.1156,9199.2.LOS GLACIARES S A.LOS GLACIARES.Producción de alimentos.ELABORACIÓN Y CONSERVACIÓN DE PESCADO Y PRODUCTO DE PESCADO.Los Lagos.Llanquihue.Puerto Montt.18,0.5398399,0.662515,0.-41,54957182486192.-73,05140355651713.1143,14.1.2.-8132045,045645421.-5093744,477668479.7,053516494027885.#aec7e8
5440.5539,23.2.SOC IMPORTADORA Y EXPORTADORA PROEX LTDA."PROEX LTDA.".Industria agropecuaria y silvicultura.VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS."Libertador Gral. Bernardo O'Higgins".Cachapoal.Mostazal.19,0.6240508,0.344761,0.-33,9645024680743.-70,68023496244004.3264,44.1.3.-7868087,765167757.-4024036,570225396.8,619610780911765.#ff7f0e
5640.3699,556.3.IDEAL S A."IDEAL S.A.".Producción de alimentos.ELABORACIÓN DE PRODUCTOS DE PANADERÍA Y GALLETAS.Metropolitana.Santiago.Quilicura.19,0.6310971,0.339387,0.-33,328449374539.-70,72565217860338.1703,31.1.2.-7873143,586544309.-3938981,7149430676.8,21596809143174.#aec7e8
6629.6955,5869999999995.3.ROCKWOOD LITIO LIMITADA.PLANTA LA NEGRA.Extracción de minerales.EXTRACCIÓN DE LITIO Y CLORUROS, EXCEPTO SAL.Antofagasta.Antofagasta.Antofagasta.19,0.7371704,0.366497,0.-23,76022905583461.-70,31007734055306.3707,95.1.7.-7826882,0071860505.-2724218,075753615.8,847300500508524.#d62728
6735.1454,4277.2.COCA COLA EMBONOR S A.PLANTA CONCON.Producción de alimentos.ELABORACIÓN DE BEBIDAS NO ALCOHÓLICAS;.Valparaíso.Valparaíso.Concón.19,0.6353597,0.269260,0.-32,931567640682765.-71,46781290332079.1409,69.1.2.-7955760,540506617.-3886224,23090962.7,282367768896414.#aec7e8
6736.2553,7822.10.CORP NACIONAL DEL COBRE DE CHILE.DIVISION ANDINA EDIFICIO CORPORATIVO.Extracción de minerales."EXTRACCIÓN DE COBRE.".Valparaíso.Los Andes.Los Andes.19,0.6365954,0.349943,0.-32,834208030499504.-70,60325483035334.726,336.1.7.-7859518,376062667.-3873318,4721144377.7,845330754960808.#d62728
