ID.ton_emision.n_equip.raz_social.nombre.rubro.ciiu4.region.provincia.comuna.huso.coord_norte.coord_este.Latitud.Longitud.max_emision.orden.catg.x.y.pt_size.clr
65154.9570,96.3.S Q M SALAR S A.FAENA SALAR DEL CARMEN.Extracción de minerales."EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.".Antofagasta.Antofagasta.Antofagasta.19,0.7385637,0.371447,0.-23,634812108105027.-70,26030314771069.5474,75.1.7.-7821341,169384191.-2708971,0955562694.9,166488792895564.#d62728
83547.2290,0730999999996.2.INDUSTRIAS CERESITA S A.INDUSTRIAS CERESITA.Industria manufacturera.FABRICACIÓN DE PINTURAS BARNICES Y PRODUCTOS DE REVESTIMIENTO SIMILARES; TINTAS DE IMPRENTA Y MASILLAS.Metropolitana.Santiago.Estación Central.19,0.6295547,0.343352,0.-33,46809489759263.-70,68575146383.2215,7.1.6.-7868701,859293449.-3957601,834000799.7,736339017436188.#98df8a
87117.1689,2.1.INDUSTRIAL NAGUILAN S A.INDUSTRIAL NAGUILAN SA.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS."Libertador Gral. Bernardo O'Higgins".Cardenal Caro.Pichilemu.18,0.6190896,0.775389,0.-34,38672309543189.-72,00476994969556.1689,2.1.6.-8015534,325486917.-4080848,4498469196.7,432010323059789.#98df8a
89013.27678,131.7."COMPANIA MINERA TECK QUEBRADA BLANCA S.A.".MINERA QUEBRADA BLANCA.Extracción de minerales."EXTRACCIÓN DE COBRE.".Tarapacá.Tamarugal.Pica.19,0.7678772,0.524133,0.-20,991532184715066.-68,76780654874047.9424,65.1.7.-7655197,207976133.-2390868,9200841784.10,228397885775614.#d62728
96280.16968,1.1.MINERA LOS PELAMBRES.MINERA LOS PELAMBRES.Extracción de minerales."EXTRACCIÓN DE COBRE.".Coquimbo.Choapa.Salamanca.19,0.6478233,0.350114,0.-31,821716431007943.-70,58369793230746.16968,1.1.7.-7857341,312130704.-3739930,8226660653.9,73909038967364.#d62728
96760.3547,4990000000003.4."MASISA S.A.".PLANTA CABRERO DIVISION MADERAS.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Biobío.Cabrero.18,0.5897416,0.731556,0.-37,04093581291767.-72,39639883402056.1775,7.1.6.-8059130,253469914.-4444814,248695036.8,173998127145504.#98df8a
244646.1673,07.1.REXAM CHILE S A.REXAM CHILE SA.Industria manufacturera."FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.".Metropolitana.Chacabuco.Lampa.19,0.6311988,0.338569,0.-33,31915795455086.-70,73425572813397.1673,07.1.6.-7874101,3292970685.-3937743,871602372.7,422415541115698.#98df8a
245109.25141,881.7.SOC CONTRACTUAL MINERA EL ABRA.SOCIEDAD CONTRACTUAL MINERA EL ABRA .Extracción de minerales.FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS.Antofagasta.El Loa.Calama.19,0.7563159,0.538120,0.-22,03584852476425.-68,63060368533539.9484,84.1.7.-7639923,855086501.-2515829,822596235.10,132290300347673.#d62728
245136.30074,582000000002.6.MOLIBDENOS Y METALES S A.MOLYMETNOS.Industria manufacturera.FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS.Metropolitana.Maipo.San Bernardo.19,0.6277155,0.342350,0.-33,63376279237331.-70,69977515737295.14807,091.1.6.-7870262,969717691.-3979730,6927242833.10,311435642159427.#98df8a
322291.1722,792.2.SOC QUIMICA Y MINERA DE CHILE S A.FAENA NUEVA VICTORIA.Extracción de minerales.FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS.Tarapacá.Tamarugal.Pozo Almonte.19,0.7682200,0.430985,0.-20,95942383968392.-69,66386992776046.983,0.1.7.-7754946,527047139.-2387040,9714858904.7,451701509565738.#d62728
