barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	13	42,69	31,18206	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	14	39,71	29,00538	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	15	36,2	26,44157	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	16	35,05	25,60157	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	17	45,26	33,05926	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	18	72,57	53,00731	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	19	95,32	69,62459	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	20	91,24	66,64443	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	21	94,69	69,16442	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	22	85,9	62,74394	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	23	89,67	65,49766	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-05-31	24	76,24	55,68798	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	1	58,69	42,54555	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	2	50,66	36,72445	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	3	39,89	28,91706	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	4	39,89	28,91706	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	5	39,89	28,91706	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	6	36,31	26,32185	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	7	39,39	28,5546	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	8	50,96	36,94192	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	9	38,46	27,88042	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	10	41,01	29,72897	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	11	42,9	31,09907	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	12	40,57	29,41	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	13	37,89	27,46722	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	14	37,65	27,29324	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	15	34,32	24,87925	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	16	34,67	25,13298	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	17	59,83	43,37196	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	18	57,39	41,60316	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	19	61,7	44,72756	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	20	67,15	48,67838	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	21	59,51	43,13999	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	22	63,04	45,69896	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	23	72,84	52,80317	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-01	24	81,12	58,80551	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	1	64,61	46,65553	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	2	51,4	37,11645	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	3	43,22	31,20959	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	4	43,22	31,20959	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	5	43,22	31,20959	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	6	41,46	29,93868	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	7	52,53	37,93244	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	8	59,18	42,73447	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	9	37,95	27,40407	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	10	34,66	25,02833	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	11	35,49	25,62768	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	12	35,99	25,98874	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	13	35,86	25,89486	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	14	34,14	24,65284	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	15	33,81	24,41454	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	16	9,55	6,89615	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	17	38,86	28,06119	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	18	58,7	42,38786	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	19	69,29	50,035	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	20	63,25	45,67346	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	21	58,26	42,07013	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	22	57,54	41,55021	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	23	57,92	41,82461	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-02	24	59,28	42,80668	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	1	59,36	42,82943	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	2	57,65	41,59563	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	3	52,64	37,98081	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	4	43,05	31,06144	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	5	41,84	30,1884	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	6	41,43	29,89257	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	7	53,44	38,55803	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	8	59,56	42,97373	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	9	48,72	35,15245	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	10	47,27	34,10625	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	11	47,27	34,10625	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	12	45,55	32,86524	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	13	40,65	29,32979	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	14	36,92	26,63852	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	15	36,89	26,61687	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	16	36,44	26,29219	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	17	49,58	35,77296	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	18	55,33	39,9217	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	19	67,28	48,54387	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	20	69,26	49,97248	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	21	68,75	49,6045	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	22	66,49	47,97386	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	23	68,11	49,14273	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-03	24	69,26	49,97248	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	1	64,04	46,13698	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	2	59,28	42,70768	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	3	57,58	41,48294	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	4	57,01	41,07228	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	5	57,01	41,07228	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	6	57,01	41,07228	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	7	58,07	41,83595	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	8	61,77	44,50158	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	9	54,94	39,58097	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	10	52,71	37,97439	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	11	52,72	37,9816	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	12	51,85	37,35481	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	13	51,85	37,35481	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	14	50,88	36,65599	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	15	51,08	36,80008	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	16	53,33	38,42107	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	17	52,88	38,09687	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	18	67,33	48,50723	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	19	80,53	58,01703	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	20	73,68	53,08202	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	21	62,66	45,14277	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	22	62,66	45,14277	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	23	67,42	48,57206	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-04	24	70,17	50,55327	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	1	91,29	65,72241	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	2	69,87	50,30151	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	3	69,4	49,96314	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	4	68,83	49,55278	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	5	68,83	49,55278	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	6	68,83	49,55278	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	7	68,83	49,55278	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	8	65,98	47,50098	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	9	52,54	37,82512	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	10	44,23	31,8425	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	11	49,66	35,75172	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	12	51,02	36,73083	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	13	50,45	36,32047	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	14	45,93	33,06638	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	15	47,85	34,44865	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	16	13,42	9,66146	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	17	26,79	19,28692	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	18	51,38	36,99	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	19	60,32	43,42618	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	20	59,89	43,11661	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	21	60,31	43,41898	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	22	60,4	43,48377	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	23	81,03	58,33593	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-05	24	77,69	55,93136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	1	60,41	43,49097	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	2	59,0	42,47587	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	3	55,69	40,0929	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	4	45,85	33,00879	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	5	45,85	33,00879	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	6	45,85	33,00879	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	7	58,69	42,25269	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	8	50,23	36,16208	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	9	33,88	24,39123	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	10	37,67	27,11976	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	11	36,86	26,53662	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	12	38,72	27,87569	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	13	40,18	28,92679	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	14	51,07	36,76683	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	15	47,0	33,83671	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	16	36,38	26,19105	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	17	41,91	30,17227	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	18	68,82	49,54558	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	19	131,65	94,77878	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	20	145,62	104,83621	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	21	180,94	130,26413	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	22	159,39	114,74964	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	23	141,84	102,11487	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-06	24	80,51	57,96156	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	1	69,92	50,33751	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	2	61,48	44,2613	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	3	57,91	41,69115	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	4	57,91	41,69115	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	5	57,91	41,69115	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	6	64,14	46,17631	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	7	63,87	45,98193	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	8	85,48	61,53962	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	9	63,78	45,91714	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	10	52,87	38,0627	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	11	53,16	38,27148	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	12	53,16	38,27148	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	13	51,79	37,28517	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	14	43,96	31,64812	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	15	48,67	35,03899	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	16	46,82	33,70712	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	17	59,91	43,13101	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	18	79,47	57,21284	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	19	152,15	109,53735	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	20	166,11	119,58757	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	21	144,88	104,30346	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	22	144,88	104,30346	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	23	105,04	75,62145	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-07	24	143,78	103,51154	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	1	97,67	70,04111	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	2	77,25	55,39752	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	3	60,76	43,57221	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	4	60,76	43,57221	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	5	60,76	43,57221	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	6	63,25	45,35784	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	7	104,89	75,21872	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	8	117,36	84,1612	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	9	63,08	45,23593	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	10	54,11	38,80336	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	11	54,33	38,96113	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	12	54,11	38,80336	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	13	54,11	38,80336	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	14	54,11	38,80336	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	15	53,73	38,53086	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	16	53,58	38,42329	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	17	57,06	40,91887	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	18	86,16	61,78706	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	19	137,12	98,33149	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	20	147,31	105,63895	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	21	147,34	105,66046	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	22	147,4	105,70349	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	23	152,6	109,43251	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-08	24	141,68	101,60156	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	1	77,64	55,5949	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	2	57,19	40,95147	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	3	55,87	40,00627	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	4	51,52	36,89141	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	5	43,25	30,9696	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	6	42,78	30,63305	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	7	46,71	33,44716	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	8	60,19	43,09965	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	9	52,99	37,94402	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	10	47,66	34,12742	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	11	47,66	34,12742	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	12	47,66	34,12742	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	13	46,63	33,38988	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	14	38,98	27,91202	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	15	39,15	28,03375	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	16	37,92	27,153	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	17	44,64	31,96492	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	18	47,66	34,12742	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	19	57,72	41,33098	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	20	57,4	41,10184	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	21	56,39	40,37862	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	22	56,12	40,18529	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	23	56,26	40,28554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-09	24	56,12	40,18529	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-10	1	52,23	37,49174	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-10	2	52,23	37,49174	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-10	3	47,66	34,2113	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-06-10	4	49,57	35,58234	BA S/E CUMBRE 220 KV BP1
