barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	1	31,59	25,81945	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	2	30,17	24,65885	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	3	30,17	24,65885	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	4	30,17	24,65885	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	5	30,17	24,65885	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	6	30,17	24,65885	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	7	31,22	25,51704	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	8	32,04	26,18725	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	9	31,24	25,53339	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	10	32,31	26,40793	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	11	33,18	27,11901	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	12	33,18	27,11901	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	13	33,21	27,14353	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	14	33,25	27,17622	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	15	33,25	27,17622	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	16	33,25	27,17622	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	17	33,53	27,40507	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	18	33,81	27,63393	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	19	35,28	28,8354	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	20	35,28	28,8354	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	21	35,28	28,8354	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	22	35,28	28,8354	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	23	35,28	28,8354	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-23	24	35,08	28,67194	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	1	31,16	25,42718	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	2	29,37	23,96651	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	3	29,17	23,8033	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	4	29,39	23,98283	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	5	29,39	23,98283	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	6	29,38	23,97467	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	7	29,38	23,97467	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	8	29,4	23,99099	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	9	30,6	24,97021	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	10	30,97	25,27214	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	11	30,97	25,27214	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	12	30,94	25,24766	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	13	30,89	25,20686	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	14	30,78	25,1171	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	15	30,93	25,2395	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	16	30,51	24,89677	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	17	31,17	25,43534	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	18	32,97	26,90418	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	19	33,73	27,52435	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	20	32,3	26,35745	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	21	29,88	24,38268	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	22	32,67	26,65937	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	23	31,77	25,92496	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-24	24	31,77	25,92496	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	1	31,0	25,3549	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	2	29,41	24,05444	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	3	28,57	23,3674	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	4	28,65	23,43284	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	5	28,94	23,67003	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	6	28,94	23,67003	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	7	28,94	23,67003	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	8	29,15	23,84179	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	9	29,43	24,0708	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	10	30,02	24,55336	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	11	30,27	24,75783	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	12	30,51	24,95413	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	13	30,71	25,11771	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	14	31,29	25,59209	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	15	30,96	25,32218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	16	31,81	26,0174	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	17	31,83	26,03376	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	18	31,88	26,07465	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	19	33,36	27,28514	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	20	32,65	26,70444	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	21	30,91	25,28129	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	22	31,04	25,38762	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	23	31,04	25,38762	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-25	24	31,0	25,3549	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	1	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	2	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	3	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	4	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	5	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	6	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	7	31,44	25,80218	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	8	33,06	27,13168	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	9	31,08	25,50673	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	10	31,51	25,85963	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	11	30,72	25,21129	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	12	30,65	25,15384	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	13	30,7	25,19488	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	14	30,81	25,28515	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	15	31,14	25,55598	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	16	31,43	25,79397	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	17	32,16	26,39307	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	18	50,68	41,59206	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	19	60,28	49,47059	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	20	60,28	49,47059	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	21	60,28	49,47059	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	22	36,06	29,59372	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	23	35,66	29,26545	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-26	24	33,54	27,52561	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	1	38,14	31,01736	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	2	36,47	29,65923	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	3	33,66	27,374	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	4	32,75	26,63394	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	5	31,6	25,6987	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	6	31,5	25,61738	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	7	31,48	25,60111	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	8	31,17	25,349	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	9	30,76	25,01557	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	10	31,05	25,25141	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	11	31,43	25,56045	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	12	31,55	25,65804	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	13	31,43	25,56045	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	14	31,28	25,43846	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	15	30,98	25,19449	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	16	30,98	25,19449	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	17	31,43	25,56045	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	18	32,66	26,56075	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	19	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	20	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	21	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	22	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	23	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-27	24	45,09	36,66944	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	1	41,68	33,89626	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	2	33,86	27,53665	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	3	33,48	27,22761	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	4	33,13	26,94297	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	5	33,05	26,87791	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	6	32,28	26,25171	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	7	31,93	25,96707	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	8	31,79	25,85322	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	9	30,22	24,57642	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	10	30,6	24,88545	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	11	31,25	25,41406	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	12	31,25	25,41406	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	13	30,76	25,01557	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	14	31,17	25,349	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	15	31,27	25,43033	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	16	31,77	25,83695	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	17	31,86	25,91015	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	18	32,76	26,64207	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	19	40,69	33,09114	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	20	44,86	36,4824	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	21	44,86	36,4824	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	22	44,86	36,4824	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	23	43,1	35,05108	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-28	24	35,66	29,0005	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	1	33,46	27,21135	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	2	31,42	25,55232	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	3	30,59	24,87732	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	4	31,68	25,76376	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	5	31,34	25,48726	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	6	30,11	24,48696	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	7	29,46	23,95835	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	8	29,46	23,95835	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	9	29,82	24,25112	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	10	29,69	24,14539	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	11	29,78	24,21859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	12	30,07	24,45443	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	13	30,14	24,51136	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	14	31,06	25,25955	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	15	30,74	24,99931	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	16	31,57	25,6743	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	17	31,79	25,85322	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	18	33,1	26,91858	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	19	67,46	54,86185	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	20	69,39	56,43142	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	21	55,63	45,2411	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	22	39,42	32,05832	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	23	37,49	30,48874	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-29	24	35,82	29,13062	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	1	33,76	27,45532	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	2	33,18	26,98364	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	3	32,47	26,40623	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	4	31,4	25,53605	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	5	31,4	25,53605	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	6	31,4	25,53605	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	7	31,33	25,47912	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	8	31,3	25,45473	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	9	29,7	24,15353	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	10	30,78	25,03184	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	11	30,95	25,17009	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	12	30,95	25,17009	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	13	30,82	25,06437	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	14	30,78	25,03184	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	15	30,78	25,03184	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	16	30,78	25,03184	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	17	31,67	25,75563	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	18	38,96	31,68422	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	19	41,69	33,90439	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	20	33,75	27,44719	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	21	33,75	27,44719	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	22	33,75	27,44719	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	23	33,75	27,44719	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-06-30	24	33,75	27,44719	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	1	32,9	26,85824	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	2	31,15	25,42961	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	3	30,69	25,05409	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	4	30,76	25,11123	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	5	31,16	25,43778	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	6	32,39	26,4419	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	7	31,87	26,01739	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	8	30,9	25,22552	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	9	29,2	23,83771	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	10	28,96	23,64179	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	11	29,76	24,29487	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	12	32,3	26,36843	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	13	33,56	27,39704	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	14	33,27	27,1603	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	15	30,66	25,0296	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	16	29,34	23,952	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	17	29,15	23,79689	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	18	32,14	26,23781	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	19	35,1	28,65424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	20	35,28	28,80118	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	21	32,71	26,70314	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	22	31,85	26,00107	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	23	31,85	26,00107	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-01	24	30,45	24,85816	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	1	29,5	24,22629	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	2	28,6	23,48718	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	3	28,51	23,41327	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	4	28,06	23,04371	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	5	29,09	23,88958	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	6	30,51	25,05573	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	7	30,29	24,87506	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	8	27,8	22,83019	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	9	28,19	23,15047	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	10	28,19	23,15047	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	11	28,94	23,7664	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	12	29,29	24,05383	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	13	29,29	24,05383	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	14	29,29	24,05383	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	15	28,9	23,73355	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-07-02	16	28,19	23,15047	BA S/E CUMBRES 220 KV BP1
